"","ID","adj.P.Val","P.Value","t","B","logFC","Gene.symbol","Gene.title"
"4942","A_24_P126471",0.0449,0.00626,-2.893019,-2.5413048,-1.1801464,"SLC12A9","solute carrier family 12 member 9"
"4943","A_32_P73452",0.0449,0.00626,-2.892984,-2.5413857,-1.5652988,"ANO8","anoctamin 8"
"4944","A_23_P83266",0.0449,0.00626,2.892971,-2.5414166,1.0083739,"ENDOG","endonuclease G"
"4945","A_23_P140373",0.0449,0.00626,-2.892865,-2.5416631,-1.4673286,"FLVCR2","feline leukemia virus subgroup C cellular receptor family member 2"
"4946","A_32_P201923",0.0449,0.00626,-2.892803,-2.5418078,-1.8582005,"",""
"4947","A_23_P148473",0.0449,0.00627,-2.892747,-2.541938,-1.224645,"IL2RG","interleukin 2 receptor subunit gamma"
"4948","A_23_P97562",0.045,0.00627,-2.8926,-2.5422815,-2.088406,"CYP4A11","cytochrome P450 family 4 subfamily A member 11"
"4949","A_23_P145606",0.045,0.00628,-2.892136,-2.543365,-1.6016068,"CHRM2","cholinergic receptor muscarinic 2"
"4950","A_32_P193770",0.045,0.00628,-2.891941,-2.5438195,-1.2288991,"C4orf47","chromosome 4 open reading frame 47"
"4951","A_23_P206656",0.045,0.00628,-2.891793,-2.5441658,-1.6440085,"",""
"4952","A_23_P75889",0.0451,0.00629,2.891346,-2.5452082,1.1179876,"PSMD13","proteasome 26S subunit, non-ATPase 13"
"4953","A_24_P271985",0.0451,0.0063,2.890657,-2.5468172,1.9177335,"GIGYF2","GRB10 interacting GYF protein 2"
"4954","A_32_P55225",0.0451,0.0063,-2.89063,-2.5468789,-1.4704948,"",""
"4955","A_24_P157342",0.0451,0.0063,2.890571,-2.5470173,1.1578471,"BRK1","BRICK1, SCAR/WAVE actin nucleating complex subunit"
"4956","A_23_P318860",0.0451,0.0063,-2.890542,-2.5470852,-1.7146466,"APLNR","apelin receptor"
"4957","A_32_P73796",0.0451,0.0063,-2.890451,-2.5472978,-1.6137206,"PPM1E","protein phosphatase, Mg2+/Mn2+ dependent 1E"
"4958","A_23_P410965",0.0451,0.00631,2.890193,-2.5479,1.2728104,"KIAA1522","KIAA1522"
"4959","A_23_P21560",0.0451,0.00631,-2.890192,-2.5479021,-1.0363449,"FAM49A","family with sequence similarity 49 member A"
"4960","A_23_P89145",0.0451,0.00631,-2.890057,-2.5482158,-1.5517616,"ZNF83","zinc finger protein 83"
"4961","A_24_P911775",0.0451,0.00631,-2.89001,-2.5483263,-1.9008896,"PPP2R2D","protein phosphatase 2 regulatory subunit Bdelta"
"4962","A_24_P332441",0.0451,0.00631,2.889947,-2.5484725,1.6953577,"",""
"4963","A_32_P233250",0.0452,0.00632,-2.889307,-2.5499664,-1.3366608,"",""
"4964","A_32_P75501",0.0452,0.00633,2.889087,-2.5504797,1.60243,"",""
"4965","A_32_P32905",0.0452,0.00633,-2.888895,-2.5509266,-1.5308633,"",""
"4966","A_23_P257649",0.0452,0.00633,2.888784,-2.5511857,1.3650498,"RBP1","retinol binding protein 1"
"4967","A_24_P558034",0.0452,0.00633,-2.888738,-2.551293,-1.4595413,"",""
"4968","A_32_P101420",0.0452,0.00633,-2.88873,-2.5513116,-1.101255,"",""
"4969","A_23_P216307",0.0452,0.00633,2.888697,-2.5513881,1.3977376,"RUNX1T1","RUNX1 translocation partner 1"
"4970","A_23_P207003",0.0453,0.00634,-2.888126,-2.5527207,-1.8025738,"SEPT4","septin 4"
"4971","A_24_P269129",0.0453,0.00635,-2.887713,-2.5536828,-1.3007529,"ZDHHC14","zinc finger DHHC-type containing 14"
"4972","A_24_P29594",0.0453,0.00635,-2.887709,-2.5536939,-1.560165,"HBS1L","HBS1 like translational GTPase"
"4973","A_24_P350124",0.0454,0.00636,2.886688,-2.5560725,1.3944166,"RNF213","ring finger protein 213"
"4974","A_24_P794189",0.0454,0.00637,-2.886525,-2.5564527,-2.0512471,"",""
"4975","A_24_P932388",0.0454,0.00637,-2.886404,-2.556735,-2.0709652,"",""
"4976","A_24_P747662",0.0455,0.00638,-2.88598,-2.5577237,-1.9549987,"",""
"4977","A_32_P220078",0.0455,0.00638,-2.885964,-2.5577613,-1.4437061,"LOC286254","uncharacterized LOC286254"
"4978","A_24_P919283",0.0455,0.00638,-2.885775,-2.5582022,-1.086748,"",""
"4979","A_23_P212508",0.0455,0.00638,-2.885744,-2.5582742,-1.5973526,"TF","transferrin"
"4980","A_23_P211619",0.0455,0.00638,-2.88547,-2.5589132,-1.798095,"SCUBE1","signal peptide, CUB domain and EGF like domain containing 1"
"4981","A_24_P802562",0.0455,0.00639,-2.885187,-2.5595728,-1.3610372,"",""
"4982","A_32_P14178",0.0455,0.00639,-2.885035,-2.5599264,-1.627187,"PLG","plasminogen"
"4983","A_23_P108948",0.0455,0.00639,2.884981,-2.5600513,1.0771216,"MREG","melanoregulin"
"4984","A_23_P322756",0.0455,0.0064,-2.88465,-2.5608238,-1.0526607,"TET1","tet methylcytosine dioxygenase 1"
"4985","A_23_P121250",0.0456,0.0064,2.884508,-2.5611549,1.5946988,"EIF4A2","eukaryotic translation initiation factor 4A2"
"4986","A_24_P308590",0.0456,0.0064,-2.884364,-2.561489,-1.3511482,"ABHD10","abhydrolase domain containing 10"
"4987","A_23_P421513",0.0456,0.00641,-2.884118,-2.5620625,-2.0461738,"USP32P2","ubiquitin specific peptidase 32 pseudogene 2"
"4988","A_32_P223488",0.0456,0.00641,-2.884118,-2.5620629,-1.4876722,"",""
"4989","A_23_P88420",0.0456,0.00641,2.88378,-2.5628504,1.7383044,"NEDD8","neural precursor cell expressed, developmentally down-regulated 8"
"4990","A_24_P604851",0.0456,0.00642,-2.883398,-2.5637419,-1.5919095,"DAAM1","dishevelled associated activator of morphogenesis 1"
"4991","A_32_P430359",0.0456,0.00642,2.883321,-2.5639202,1.3635855,"DDX54","DEAD-box helicase 54"
"4992","A_23_P212844",0.0456,0.00642,2.883266,-2.564048,1.6630971,"TACC3","transforming acidic coiled-coil containing protein 3"
"4993","A_23_P33752",0.0456,0.00642,2.883229,-2.5641351,1.4198647,"SLC25A6","solute carrier family 25 member 6"
"4994","A_24_P59569",0.0456,0.00643,-2.883035,-2.5645872,-1.2976635,"LOC400684","uncharacterized LOC400684"
"4995","A_23_P109201",0.0457,0.00643,2.882614,-2.5655681,1.3169706,"APMAP","adipocyte plasma membrane associated protein"
"4996","A_23_P386030",0.0457,0.00643,-2.882551,-2.5657147,-1.6254435,"SNTB1","syntrophin beta 1"
"4997","A_23_P127495",0.0457,0.00644,-2.882348,-2.5661867,-1.4257558,"BBOX1","gamma-butyrobetaine hydroxylase 1"
"4998","A_24_P357760",0.0457,0.00644,2.882137,-2.5666782,2.0365509,"RPS6P6","ribosomal protein S6 pseudogene"
"4999","A_23_P45234",0.0457,0.00645,-2.881846,-2.567356,-1.2062813,"ZNF41","zinc finger protein 41"
"5000","A_23_P366908",0.0457,0.00645,-2.881792,-2.5674815,-1.8872745,"CCSAP","centriole, cilia and spindle associated protein"
"5001","A_23_P63541",0.0457,0.00645,2.881636,-2.5678443,1.0588863,"KIF26B","kinesin family member 26B"
"5002","A_32_P203585",0.0457,0.00645,2.881568,-2.5680042,1.3788657,"",""
"5003","A_24_P154573",0.0457,0.00645,-2.88148,-2.5682077,-1.1304971,"ZBTB49","zinc finger and BTB domain containing 49"
"5004","A_24_P573514",0.0457,0.00645,-2.881463,-2.5682477,-1.3202376,"",""
"5005","A_23_P103131",0.0457,0.00645,2.881377,-2.5684489,1.2073319,"MIEF1","mitochondrial elongation factor 1"
"5006","A_32_P68103",0.0457,0.00645,-2.881322,-2.5685771,-1.8761058,"PRND","prion protein 2 (dublet)"
"5007","A_32_P49832",0.0457,0.00645,-2.881314,-2.5685937,-1.5468033,"CEP85L","centrosomal protein 85 like"
"5008","A_23_P351695",0.0457,0.00645,-2.881297,-2.5686337,-1.340122,"",""
"5009","A_23_P151778",0.0457,0.00646,-2.88107,-2.5691637,-2.0434277,"CMA1","chymase 1"
"5010","A_32_P31144",0.0457,0.00646,-2.88097,-2.5693969,-2.0950083,"",""
"5011","A_23_P2601",0.0457,0.00646,2.880907,-2.5695419,1.7156103,"HSP90B1","heat shock protein 90 beta family member 1"
"5012","A_24_P843020",0.0458,0.00647,-2.880445,-2.570619,-1.0087983,"",""
"5013","A_23_P417951",0.0458,0.00647,2.880268,-2.5710303,1.1242494,"TSPYL5","TSPY like 5"
"5014","A_24_P379969",0.0458,0.00647,-2.880225,-2.5711307,-1.8572317,"SOX2","SRY-box 2"
"5015","A_32_P232381",0.0458,0.00647,-2.88019,-2.5712128,-1.3527553,"",""
"5016","A_23_P89155",0.0458,0.00648,2.879717,-2.5723118,1.083112,"CDK3","cyclin dependent kinase 3"
"5017","A_24_P156490",0.0459,0.00648,-2.879494,-2.5728318,-1.1862235,"KCNMA1","potassium calcium-activated channel subfamily M alpha 1"
"5018","A_23_P213020",0.0459,0.00649,-2.87945,-2.5729342,-1.8922974,"PSAPL1","prosaposin-like 1 (gene/pseudogene)"
"5019","A_32_P190944",0.0459,0.00649,-2.87921,-2.5734932,-2.0790873,"ACVR1C","activin A receptor type 1C"
"5020","A_24_P661612",0.0459,0.00649,-2.879139,-2.5736593,-1.3381093,"PTPRB","protein tyrosine phosphatase, receptor type B"
"5021","A_23_P47879",0.0459,0.00649,2.878907,-2.5741977,1.4192044,"STAT6","signal transducer and activator of transcription 6"
"5022","A_32_P94221",0.0459,0.0065,-2.878554,-2.5750202,-1.6967787,"CBX3P2","chromobox 3 pseudogene 2"
"5023","A_23_P320261",0.0459,0.0065,2.878506,-2.5751311,1.0848896,"DMKN","dermokine"
"5024","A_23_P158406",0.0459,0.0065,-2.878325,-2.5755517,-1.826979,"PDE4D","phosphodiesterase 4D"
"5025","A_24_P938213",0.0459,0.00651,-2.878141,-2.5759802,-2.1319756,"GVINP1","GTPase, very large interferon inducible pseudogene 1"
"5026","A_24_P136838",0.046,0.00651,-2.877786,-2.5768074,-1.8615369,"SPPL3","signal peptide peptidase like 3"
"5027","A_32_P81514",0.046,0.00652,-2.877589,-2.5772645,-2.0255535,"LOC100506725","uncharacterized LOC100506725"
"5028","A_23_P20713",0.046,0.00652,-2.87757,-2.5773092,-1.3831523,"C8G","complement component 8, gamma polypeptide"
"5029","A_32_P23810",0.046,0.00652,-2.877392,-2.5777229,-1.9261442,"",""
"5030","A_23_P61881",0.046,0.00653,2.877101,-2.5784007,1.2190901,"ARIH2","ariadne RBR E3 ubiquitin protein ligase 2"
"5031","A_24_P308506",0.046,0.00653,-2.876833,-2.5790247,-1.6051328,"NAT8B","N-acetyltransferase 8B (putative, gene/pseudogene)"
"5032","A_23_P52914",0.046,0.00653,-2.876697,-2.5793409,-1.4553774,"OR4C15","olfactory receptor family 4 subfamily C member 15"
"5033","A_23_P201342",0.0461,0.00654,2.87618,-2.5805429,1.2905566,"DVL1","dishevelled segment polarity protein 1"
"5034","A_24_P371782",0.0461,0.00654,-2.876162,-2.5805844,-1.9664906,"CGA","glycoprotein hormones, alpha polypeptide"
"5035","A_23_P82693",0.0461,0.00654,2.875973,-2.5810235,1.7617063,"PABPC1","poly(A) binding protein cytoplasmic 1"
"5036","A_32_P68504",0.0461,0.00655,-2.875651,-2.5817723,-1.2709465,"ZDBF2","zinc finger DBF-type containing 2"
"5037","A_23_P42397",0.0461,0.00655,-2.8756,-2.5818931,-1.4847149,"PRSS35","protease, serine 35"
"5038","A_24_P935491",0.0461,0.00655,2.875473,-2.5821867,1.6769533,"COL3A1","collagen type III alpha 1 chain"
"5039","A_23_P37825",0.0462,0.00656,-2.875274,-2.582651,-1.4272175,"SPIRE2","spire type actin nucleation factor 2"
"5040","A_24_P188116",0.0462,0.00657,2.874377,-2.5847349,1.112732,"ANKRD2","ankyrin repeat domain 2"
"5041","A_24_P273694",0.0462,0.00657,-2.874345,-2.5848106,-2.3182002,"TTC23L","tetratricopeptide repeat domain 23 like"
"5042","A_23_P24485",0.0463,0.00658,-2.874039,-2.5855223,-1.1510093,"NFRKB","nuclear factor related to kappaB binding protein"
"5043","A_24_P592544",0.0463,0.00658,-2.87403,-2.5855431,-1.0133945,"",""
"5044","A_23_P50338",0.0463,0.00658,2.87388,-2.5858924,1.1513869,"TUBB4A","tubulin beta 4A class IVa"
"5045","A_32_P84009",0.0463,0.00658,2.873667,-2.586386,1.1482316,"CMTM4","CKLF like MARVEL transmembrane domain containing 4"
"5046","A_24_P896619",0.0463,0.00658,-2.873665,-2.5863905,-1.407304,"",""
"5047","A_24_P100301",0.0463,0.00659,-2.873575,-2.5866001,-1.2863098,"GIPC2","GIPC PDZ domain containing family member 2"
"5048","A_32_P77759",0.0463,0.00659,2.873483,-2.5868143,1.8704861,"",""
"5049","A_23_P68040",0.0463,0.00659,2.873297,-2.5872457,1.8334875,"PCBP1","poly(rC) binding protein 1"
"5050","A_32_P32716",0.0463,0.00659,-2.873297,-2.587247,-2.2708979,"",""
"5051","A_32_P209641",0.0463,0.00659,-2.87305,-2.5878197,-1.4224395,"KIAA0232","KIAA0232"
"5052","A_24_P916534",0.0463,0.0066,-2.872799,-2.5884039,-2.4462594,"",""
"5053","A_23_P208041",0.0463,0.0066,2.872749,-2.5885207,1.5788432,"ZNF24","zinc finger protein 24"
"5054","A_24_P82466",0.0463,0.0066,-2.872576,-2.5889215,-1.3155394,"GAS7","growth arrest specific 7"
"5055","A_23_P6714",0.0464,0.00661,-2.872342,-2.589466,-1.3816476,"SENP7","SUMO1/sentrin specific peptidase 7"
"5056","A_23_P122077",0.0464,0.00661,-2.872201,-2.5897946,-1.8000546,"GCNT4","glucosaminyl (N-acetyl) transferase 4, core 2"
"5057","A_23_P122068",0.0464,0.00661,-2.871974,-2.5903215,-1.2583143,"C1QTNF3","C1q and tumor necrosis factor related protein 3"
"5058","A_24_P592400",0.0464,0.00661,-2.871854,-2.5905995,-1.6416582,"LOC100422737","uncharacterized LOC100422737"
"5059","A_23_P151710",0.0464,0.00661,-2.871846,-2.5906187,-1.2913642,"PTGER2","prostaglandin E receptor 2"
"5060","A_24_P364221",0.0464,0.00662,-2.871814,-2.5906924,-1.8548931,"CD5","CD5 molecule"
"5061","A_23_P99762",0.0464,0.00662,2.871488,-2.591451,1.3050824,"RBM25","RNA binding motif protein 25"
"5062","A_23_P375",0.0464,0.00662,2.871277,-2.5919415,1.2609798,"CDCA8","cell division cycle associated 8"
"5063","A_32_P74901",0.0464,0.00663,-2.871187,-2.5921512,-1.4785382,"",""
"5064","A_24_P110601",0.0464,0.00663,2.871027,-2.592521,1.0969652,"",""
"5065","A_23_P502612",0.0465,0.00663,2.870867,-2.5928947,1.2565406,"HNRNPUL1","heterogeneous nuclear ribonucleoprotein U like 1"
"5066","A_24_P481824",0.0465,0.00664,-2.870418,-2.5939357,-1.0761667,"DPY19L4","dpy-19 like 4 (C. elegans)"
"5067","A_24_P786713",0.0465,0.00664,-2.870377,-2.5940325,-1.4569331,"",""
"5068","A_23_P204375",0.0465,0.00664,-2.870118,-2.5946342,-1.3979383,"LPAR5","lysophosphatidic acid receptor 5"
"5069","A_24_P895836",0.0465,0.00665,-2.87008,-2.5947227,-1.5352885,"LOC105379426","ankyrin repeat domain-containing protein 20A2"
"5070","A_24_P415928",0.0465,0.00665,-2.869946,-2.5950343,-1.7442216,"ESRRB","estrogen related receptor beta"
"5071","A_23_P95499",0.0465,0.00665,2.869677,-2.5956576,1.6548292,"",""
"5072","A_24_P272503",0.0465,0.00665,2.869562,-2.5959246,1.0401582,"",""
"5073","A_23_P370569",0.0465,0.00666,-2.869499,-2.5960709,-1.0786412,"C12orf66","chromosome 12 open reading frame 66"
"5074","A_23_P321984",0.0465,0.00666,-2.869472,-2.5961343,-1.8645323,"CLECL1","C-type lectin like 1"
"5075","A_23_P413180",0.0465,0.00666,-2.869461,-2.5961591,-1.2245766,"MDM1","Mdm1 nuclear protein"
"5076","A_24_P203984",0.0466,0.00667,2.868527,-2.5983279,1.1097758,"",""
"5077","A_23_P139376",0.0466,0.00667,2.868426,-2.5985644,2.0875022,"RPS3","ribosomal protein S3"
"5078","A_23_P45945",0.0466,0.00668,2.86833,-2.598787,1.7994171,"EIF1","eukaryotic translation initiation factor 1"
"5079","A_24_P330009",0.0466,0.00668,2.868121,-2.5992707,1.421903,"POLR2L","RNA polymerase II subunit L"
"5080","A_23_P113656",0.0467,0.00668,-2.867933,-2.5997086,-2.2829854,"TUBB4A","tubulin beta 4A class IVa"
"5081","A_23_P135595",0.0467,0.00668,-2.867803,-2.6000108,-2.3819985,"ING5","inhibitor of growth family member 5"
"5082","A_24_P932293",0.0467,0.00669,-2.867745,-2.600145,-2.3817379,"ZSWIM8","zinc finger SWIM-type containing 8"
"5083","A_32_P220739",0.0467,0.00669,-2.867663,-2.6003357,-1.0411854,"ZNF658","zinc finger protein 658"
"5084","A_24_P629900",0.0467,0.00669,-2.867584,-2.6005176,-1.9140057,"",""
"5085","A_23_P214360",0.0467,0.0067,-2.867148,-2.6015305,-2.3764995,"IRF4","interferon regulatory factor 4"
"5086","A_23_P206697",0.0468,0.00671,2.866483,-2.6030752,1.120768,"CYB5B","cytochrome b5 type B"
"5087","A_23_P354547",0.0468,0.00671,-2.866436,-2.6031825,-1.7243077,"",""
"5088","A_23_P33613",0.0468,0.00671,2.866301,-2.6034967,1.2055552,"DCTPP1","dCTP pyrophosphatase 1"
"5089","A_32_P53049",0.0468,0.00672,2.866017,-2.6041557,1.7538582,"EIF1","eukaryotic translation initiation factor 1"
"5090","A_24_P481113",0.0468,0.00672,-2.865773,-2.6047207,-1.7860142,"",""
"5091","A_23_P206877",0.0468,0.00672,-2.865609,-2.6051031,-1.3262595,"RRN3","RRN3 homolog, RNA polymerase I transcription factor"
"5092","A_23_P357284",0.0469,0.00674,-2.864897,-2.6067555,-1.174179,"GPR4","G protein-coupled receptor 4"
"5093","A_23_P4773",0.0469,0.00674,-2.864648,-2.6073321,-1.1189694,"LILRB5","leukocyte immunoglobulin like receptor B5"
"5094","A_24_P917766",0.0469,0.00674,-2.864501,-2.6076732,-2.0704649,"",""
"5095","A_32_P10311",0.047,0.00676,-2.863766,-2.6093786,-1.2631271,"LAMTOR3","late endosomal/lysosomal adaptor, MAPK and MTOR activator 3"
"5096","A_23_P154938",0.047,0.00676,2.863557,-2.6098641,1.0803366,"HIRA","histone cell cycle regulator"
"5097","A_23_P40240",0.0471,0.00677,2.863118,-2.6108814,1.1079913,"CTSZ","cathepsin Z"
"5098","A_23_P91423",0.0471,0.00677,-2.863111,-2.6108979,-2.5390577,"NOL4L","nucleolar protein 4 like"
"5099","A_23_P34597",0.0471,0.00677,-2.862933,-2.61131,-1.6407439,"CDA","cytidine deaminase"
"5100","A_24_P391260",0.0471,0.00677,2.862893,-2.6114037,1.1649882,"PTTG1IP","pituitary tumor-transforming 1 interacting protein"
"5101","A_32_P190488",0.0471,0.00677,2.862756,-2.6117212,1.8287064,"",""
"5102","A_32_P168247",0.0471,0.00678,2.862624,-2.6120267,1.9224733,"COX6A1","cytochrome c oxidase subunit 6A1"
"5103","A_32_P857658",0.0471,0.00678,2.862395,-2.6125576,2.4138288,"RPLP1","ribosomal protein lateral stalk subunit P1"
"5104","A_23_P130876",0.0471,0.00678,-2.862249,-2.6128974,-1.4329834,"ZNF546","zinc finger protein 546"
"5105","A_23_P257743",0.0471,0.00679,-2.861964,-2.6135564,-1.3109685,"SHB","SH2 domain containing adaptor protein B"
"5106","A_24_P58549",0.0471,0.00679,-2.861938,-2.6136176,-1.1514475,"ZNF273","zinc finger protein 273"
"5107","A_32_P116271",0.0471,0.00679,-2.861585,-2.6144353,-1.0957215,"WDFY3-AS2","WDFY3 antisense RNA 2"
"5108","A_24_P282597",0.0471,0.00679,-2.861585,-2.6144356,-1.4532449,"CD46","CD46 molecule"
"5109","A_24_P395317",0.0471,0.00679,-2.861542,-2.6145355,-1.668873,"DIS3","DIS3 homolog, exosome endoribonuclease and 3'-5' exoribonuclease"
"5110","A_23_P424472",0.0471,0.00679,-2.861501,-2.6146313,-1.3553071,"CDC14A","cell division cycle 14A"
"5111","A_24_P234768",0.0472,0.0068,-2.861362,-2.6149536,-2.5545249,"HTR4","5-hydroxytryptamine receptor 4"
"5112","A_23_P317324",0.0472,0.0068,2.86106,-2.6156527,1.0125437,"MECOM","MDS1 and EVI1 complex locus"
"5113","A_23_P12992",0.0472,0.0068,2.860972,-2.6158572,1.6740995,"TRMT112","tRNA methyltransferase 11-2 homolog (S. cerevisiae)"
"5114","A_23_P209316",0.0472,0.00681,-2.860792,-2.6162754,-1.634248,"CCNT2","cyclin T2"
"5115","A_32_P115515",0.0472,0.00681,-2.860703,-2.6164821,-1.9796604,"SHISA9","shisa family member 9"
"5116","A_32_P184937",0.0472,0.00681,-2.860621,-2.6166714,-1.6942087,"",""
"5117","A_24_P50294",0.0472,0.00681,-2.860414,-2.61715,-1.9447732,"",""
"5118","A_23_P111000",0.0472,0.00681,2.860375,-2.6172419,1.3236426,"PSMB9","proteasome subunit beta 9"
"5119","A_32_P56744",0.0472,0.00682,2.859975,-2.6181687,1.9669822,"",""
"5120","A_32_P98940",0.0472,0.00682,-2.859934,-2.6182625,-1.3283118,"",""
"5121","A_32_P2738",0.0472,0.00683,2.859762,-2.6186613,1.1578179,"TCTN3","tectonic family member 3"
"5122","A_24_P163537",0.0473,0.00683,2.859475,-2.6193269,1.1585806,"TMED4","transmembrane p24 trafficking protein 4"
"5123","A_23_P314024",0.0473,0.00684,2.858817,-2.6208522,1.6262634,"",""
"5124","A_23_P51002",0.0473,0.00684,-2.858792,-2.6209099,-1.5510771,"SULT1C2","sulfotransferase family 1C member 2"
"5125","A_23_P302005",0.0473,0.00684,-2.858786,-2.6209239,-1.0336081,"STON1","stonin 1"
"5126","A_32_P11477",0.0473,0.00685,2.858529,-2.6215185,1.3597772,"FAU","FAU, ubiquitin like and ribosomal protein S30 fusion"
"5127","A_32_P64016",0.0473,0.00685,-2.858465,-2.6216674,-1.6787462,"SNX29P2","sorting nexin 29 pseudogene 2"
"5128","A_32_P95757",0.0473,0.00685,-2.858376,-2.6218728,-1.3851821,"TMEM217","transmembrane protein 217"
"5129","A_23_P60537",0.0474,0.00685,2.858168,-2.6223556,1.0784073,"PRPF4","pre-mRNA processing factor 4"
"5130","A_23_P18392",0.0474,0.00686,2.858077,-2.6225668,1.3406436,"PRKCI","protein kinase C iota"
"5131","A_23_P132611",0.0474,0.00686,2.857966,-2.6228234,1.7910061,"VHL","von Hippel-Lindau tumor suppressor"
"5132","A_32_P235568",0.0474,0.00686,-2.85791,-2.6229534,-1.1219927,"",""
"5133","A_23_P411246",0.0474,0.00686,-2.857886,-2.6230094,-1.9113344,"TMC8","transmembrane channel like 8"
"5134","A_23_P130304",0.0474,0.00686,2.857649,-2.6235574,1.4585241,"TXNL4A","thioredoxin like 4A"
"5135","A_23_P44836",0.0474,0.00686,2.857632,-2.6235965,1.1817296,"NT5DC2","5'-nucleotidase domain containing 2"
"5136","A_24_P84508",0.0474,0.00687,2.857444,-2.624032,1.6753821,"",""
"5137","A_23_P250506",0.0474,0.00687,2.857276,-2.6244215,1.3024181,"DPM3","dolichyl-phosphate mannosyltransferase subunit 3"
"5138","A_32_P165102",0.0475,0.00688,-2.856579,-2.6260374,-1.3264992,"",""
"5139","A_24_P126491",0.0475,0.00689,-2.855992,-2.6273959,-1.8403998,"ZNF729","zinc finger protein 729"
"5140","A_24_P194714",0.0475,0.00689,2.85587,-2.6276789,1.0500451,"UBALD2","UBA like domain containing 2"
"5141","A_23_P404481",0.0475,0.00689,-2.855865,-2.6276889,-1.0259439,"S1PR1","sphingosine-1-phosphate receptor 1"
"5142","A_23_P116235",0.0475,0.0069,2.855715,-2.6280375,1.9019471,"MDK","midkine (neurite growth-promoting factor 2)"
"5143","A_23_P372074",0.0476,0.00692,-2.854585,-2.6306543,-1.1336321,"LOC100294362","uncharacterized LOC100294362"
"5144","A_32_P88479",0.0476,0.00692,2.854539,-2.6307604,1.489285,"KIAA0930","KIAA0930"
"5145","A_24_P144134",0.0476,0.00692,2.854526,-2.6307889,1.3908708,"",""
"5146","A_24_P85888",0.0477,0.00693,-2.854102,-2.6317724,-2.0397131,"SCN3A","sodium voltage-gated channel alpha subunit 3"
"5147","A_24_P916797",0.0477,0.00693,-2.853889,-2.6322635,-2.4940783,"",""
"5148","A_23_P2032",0.0477,0.00693,-2.853842,-2.6323736,-1.413742,"",""
"5149","A_24_P39378",0.0477,0.00694,-2.853393,-2.6334119,-1.2363777,"CCPG1","cell cycle progression 1"
