"","GeneID","padj","pvalue","lfcSE","stat","log2FoldChange","baseMean","Symbol","Description"
"4977",100507308,0.00233,0.000829,0.6158,-3.3428059,-2.06,81.34,"TARID","TCF21 antisense RNA inducing promoter demethylation"
"4978",57393,0.00234,0.000835,0.3892,3.3408728,1.3,94.22,"CLTRN","collectrin, amino acid transport regulator"
"4979",102724775,0.00235,0.000837,0.4163,-3.3402792,-1.39,12.09,"LOC102724775","uncharacterized LOC102724775"
"4980",140862,0.00236,0.000841,0.6553,-3.3390048,-2.19,758.23,"ISM1","isthmin 1"
"4981",6913,0.00236,0.000843,0.6232,-3.3383954,-2.08,30.88,"TBX15","T-box transcription factor 15"
"4982",729359,0.00238,0.000848,0.5464,-3.3365532,-1.82,347.65,"PLIN4","perilipin 4"
"4983",107985944,0.0024,0.000858,0.3567,3.3334583,1.19,125.53,"LOC107985944","uncharacterized LOC107985944"
"4984",64699,0.00241,0.000861,0.5258,3.332502,1.75,63.61,"TMPRSS3","transmembrane serine protease 3"
"4985",154442,0.00241,0.000861,0.466,3.3323668,1.55,22.09,"BVES-AS1","BVES antisense RNA 1"
"4986",100847042,0.00241,0.000863,0.4557,3.331802,1.52,87.23,"MIR5572","microRNA 5572"
"4987",158471,0.00242,0.000864,0.437,3.3313104,1.46,3659.49,"PRUNE2","prune homolog 2 with BCH domain"
"4988",283856,0.00242,0.000865,0.4707,3.3309557,1.57,11.6,"GNAO1-DT","GNAO1 divergent transcript"
"4989",3624,0.00242,0.000868,0.9325,-3.3300789,-3.11,3824.04,"INHBA","inhibin subunit beta A"
"4990",105373656,0.00244,0.000873,0.4406,-3.3286904,-1.47,14.5,"LINC02993","long intergenic non-protein coding RNA 2993"
"4991",220108,0.00244,0.000875,0.3196,3.3277641,1.06,325.65,"FAM124A","family with sequence similarity 124 member A"
"4992",107987113,0.00245,0.000876,0.6109,3.3274807,2.03,30.42,"LOC107987113",""
"4993",283487,0.00245,0.000879,0.3104,3.3266537,1.03,307.96,"PRECSIT","p53 regulated carcinoma associated Stat3 activating long intergenic non-protein coding transcript"
"4994",29909,0.00245,0.000879,0.486,-3.3265559,-1.62,203.81,"GPR171","G protein-coupled receptor 171"
"4995",100289410,0.00245,0.000881,0.3936,3.3261387,1.31,24.1,"MCF2L-AS1","MCF2L antisense RNA 1"
"4996",105375655,0.00247,0.000887,0.3727,-3.3241831,-1.24,12.97,"LOC105375655","uncharacterized LOC105375655"
"4997",100861412,0.00247,0.000888,0.3272,3.3237104,1.09,154.92,"FSBP","fibrinogen silencer binding protein"
"4998",100431172,0.00248,0.000889,0.8318,3.3234367,2.76,37.8,"KLRF2","killer cell lectin like receptor F2"
"4999",100505851,0.00248,0.00089,0.7365,3.3231308,2.45,98.87,"LOC100505851","uncharacterized LOC100505851"
"5000",100287387,0.00249,0.000895,0.4045,3.3216091,1.34,140.49,"LOC100287387","uncharacterized LOC100287387"
"5001",107986463,0.0025,0.000898,0.4232,-3.3207218,-1.41,11.39,"LOC107986463","uncharacterized LOC107986463"
"5002",100500851,0.0025,0.000901,0.3171,3.3197254,1.05,46.17,"MIR3918","microRNA 3918"
"5003",51203,0.00251,0.000903,0.4975,3.3192299,1.65,1026.95,"NUSAP1","nucleolar and spindle associated protein 1"
"5004",100874028,0.00252,0.000909,0.5716,3.3171568,1.9,25.92,"SGO1-AS1","SGO1 antisense RNA 1"
"5005",6296,0.00253,0.000914,0.3857,3.3158736,1.28,1027.29,"ACSM3","acyl-CoA synthetase medium chain family member 3"
"5006",56977,0.00254,0.000916,0.3504,-3.3150531,-1.16,353.62,"STOX2","storkhead box 2"
"5007",4314,0.00254,0.000916,1.1088,-3.3150209,-3.68,186.03,"MMP3","matrix metallopeptidase 3"
"5008",27293,0.00258,0.000933,0.5774,3.3099689,1.91,303.69,"SMPDL3B","sphingomyelin phosphodiesterase acid like 3B"
"5009",105376626,0.00258,0.000933,0.4302,-3.3098864,-1.42,12.63,"LOC105376626","uncharacterized LOC105376626"
"5010",112267869,0.00259,0.000935,0.423,3.3093834,1.4,30.65,"LOC112267869",""
"5011",6725,0.0026,0.00094,0.5162,3.3078607,1.71,31.91,"SRMS","src-related kinase lacking C-terminal regulatory tyrosine and N-terminal myristylation sites"
"5012",162466,0.00261,0.000943,0.4095,-3.3071213,-1.35,58.77,"PHOSPHO1","phosphoethanolamine/phosphocholine phosphatase 1"
"5013",25890,0.00263,0.000952,0.3625,-3.3044865,-1.2,3819.31,"ABI3BP","ABI family member 3 binding protein"
"5014",221749,0.00263,0.000953,0.3475,-3.3041877,-1.15,1867.92,"PXDC1","PX domain containing 1"
"5015",90102,0.00268,0.00097,0.3832,-3.299137,-1.26,1801.58,"PHLDB2","pleckstrin homology like domain family B member 2"
"5016",23678,0.00268,0.000972,0.3109,-3.2983995,-1.03,392.51,"SGK3","serum/glucocorticoid regulated kinase family member 3"
"5017",84707,0.0027,0.000979,0.4795,-3.2965419,-1.58,147.94,"BEX2","brain expressed X-linked 2"
"5018",107984128,0.0027,0.00098,0.5415,-3.296145,-1.78,15.28,"LOC107984128","uncharacterized LOC107984128"
"5019",653567,0.00271,0.000982,0.4313,-3.2956829,-1.42,62.37,"TMEM236","transmembrane protein 236"
"5020",914,0.00271,0.000983,0.5686,-3.2953337,-1.87,696.43,"CD2","CD2 molecule"
"5021",136306,0.00272,0.000989,0.4391,3.2935999,1.45,33.76,"SVOPL","SVOP like"
"5022",8728,0.00274,0.000996,0.3338,-3.2917135,-1.1,1490.96,"ADAM19","ADAM metallopeptidase domain 19"
"5023",105377212,0.00274,0.000996,0.3453,-3.2916872,-1.14,20.96,"LOC105377212","uncharacterized LOC105377212"
"5024",1062,0.00275,0.001,0.414,3.2904967,1.36,559.1,"CENPE","centromere protein E"
"5025",105375547,0.00277,0.00101,0.3954,3.2883452,1.3,18.33,"LOC105375547","uncharacterized LOC105375547"
"5026",105377290,0.00277,0.00101,0.6042,3.2881419,1.99,33.66,"LOC105377290","uncharacterized LOC105377290"
"5027",124460,0.00277,0.00101,0.4955,-3.2879648,-1.63,405.45,"SNX20","sorting nexin 20"
"5028",53616,0.00279,0.00101,0.428,-3.2864984,-1.41,1107.24,"ADAM22","ADAM metallopeptidase domain 22"
"5029",8542,0.0028,0.00102,0.4148,3.2854893,1.36,11357.68,"APOL1","apolipoprotein L1"
"5030",65267,0.0028,0.00102,0.47,-3.2852725,-1.54,281.36,"WNK3","WNK lysine deficient protein kinase 3"
"5031",101928988,0.00282,0.00103,0.3176,3.2834215,1.04,27.69,"LOC101928988","uncharacterized LOC101928988"
"5032",105371159,0.00284,0.00103,0.4682,-3.2812488,-1.54,130.16,"LOC105371159","uncharacterized LOC105371159"
"5033",2775,0.00284,0.00104,0.3926,3.2806015,1.29,371.55,"GNAO1","G protein subunit alpha o1"
"5034",107985291,0.00284,0.00104,0.4486,3.2802162,1.47,16.06,"LOC107985291","uncharacterized LOC107985291"
"5035",6804,0.00285,0.00104,0.3805,3.2794035,1.25,297.07,"STX1A","syntaxin 1A"
"5036",9603,0.00286,0.00104,0.3714,-3.2789538,-1.22,584.53,"NFE2L3","NFE2 like bZIP transcription factor 3"
"5037",1647,0.00288,0.00105,0.5372,3.2764935,1.76,5009.3,"GADD45A","growth arrest and DNA damage inducible alpha"
"5038",2838,0.00288,0.00105,0.8037,-3.2763109,-2.63,29.54,"GPR15","G protein-coupled receptor 15"
"5039",58480,0.00288,0.00105,0.3099,3.2761282,1.02,5373.8,"RHOU","ras homolog family member U"
"5040",100506258,0.00289,0.00106,0.4182,-3.2747069,-1.37,45.48,"SYT9-AS1","SYT9 antisense RNA 1"
"5041",100129917,0.00291,0.00106,0.3236,3.2734976,1.06,214.73,"PCGF3-AS1","PCGF3 antisense RNA 1"
"5042",221806,0.00296,0.00108,0.641,3.2684695,2.1,47.29,"VWDE","von Willebrand factor D and EGF domains"
"5043",79962,0.00298,0.00109,0.4359,3.2657273,1.42,381.21,"DNAJC22","DnaJ heat shock protein family (Hsp40) member C22"
"5044",128102,0.00299,0.0011,0.5136,-3.2643888,-1.68,36.75,"HSD3BP4","hydroxy-delta-5-steroid dehydrogenase, 3 beta, pseudogene 4"
"5045",4257,0.00301,0.0011,0.533,3.2626857,1.74,6448.25,"MGST1","microsomal glutathione S-transferase 1"
"5046",5155,0.00302,0.00111,0.3214,-3.2620511,-1.05,957.87,"PDGFB","platelet derived growth factor subunit B"
"5047",101929201,0.00304,0.00112,0.3563,3.259474,1.16,12.09,"LOC101929201","uncharacterized LOC101929201"
"5048",63922,0.00305,0.00112,0.3106,3.2590014,1.01,545.98,"CHTF18","chromosome transmission fidelity factor 18"
"5049",110806303,0.00305,0.00112,0.3458,-3.2587782,-1.13,10.37,"SLC25A34-AS1","SLC25A34 and TMEM82 antisense RNA 1"
"5050",7166,0.00306,0.00112,0.5207,-3.2575947,-1.7,28.53,"TPH1","tryptophan hydroxylase 1"
"5051",112714,0.00306,0.00112,0.7731,3.2574815,2.52,33.01,"TUBA3E","tubulin alpha 3e"
"5052",8214,0.00306,0.00113,0.4721,3.2571605,1.54,189.68,"DGCR6","DiGeorge syndrome critical region gene 6"
"5053",84034,0.00306,0.00113,0.3739,3.2569692,1.22,6429.66,"EMILIN2","elastin microfibril interfacer 2"
"5054",100996348,0.00307,0.00113,0.4909,-3.2565435,-1.6,22.83,"CA3-AS1","CA3 antisense RNA 1"
"5055",8174,0.00308,0.00113,0.4864,3.2555424,1.58,47.91,"MADCAM1","mucosal vascular addressin cell adhesion molecule 1"
"5056",107985303,0.00308,0.00113,0.3731,3.2554063,1.21,17.14,"LOC107985303","IQ motif and SEC7 domain-containing protein 2-like"
"5057",283248,0.00308,0.00113,0.5114,3.2553605,1.66,119.48,"RCOR2","REST corepressor 2"
"5058",36,0.00308,0.00113,0.3299,3.2551532,1.07,1603.13,"ACADSB","acyl-CoA dehydrogenase short/branched chain"
"5059",101978785,0.00308,0.00113,0.5693,3.2548509,1.85,109.88,"PCAT14","prostate cancer associated transcript 14"
"5060",8435,0.00313,0.00115,0.6034,3.2504091,1.96,125.45,"SOAT2","sterol O-acyltransferase 2"
"5061",314,0.00314,0.00116,0.3699,3.2491816,1.2,76.94,"AOC2","amine oxidase copper containing 2"
"5062",105369776,0.00314,0.00116,0.7246,-3.2489478,-2.35,14.79,"SMUG1-AS1","SMUG1 antisense RNA 1"
"5063",342184,0.00315,0.00116,0.3473,-3.2477362,-1.13,624.24,"FMN1","formin 1"
"5064",5172,0.00319,0.00118,0.357,-3.2434881,-1.16,34.18,"SLC26A4","solute carrier family 26 member 4"
"5065",100507387,0.0032,0.00118,0.6545,-3.2433022,-2.12,60.18,"LOC100507387","replaced by ID 202134"
"5066",2949,0.0032,0.00118,0.4531,-3.2430489,-1.47,752.45,"GSTM5","glutathione S-transferase mu 5"
"5067",10223,0.0032,0.00118,0.5014,-3.2427852,-1.63,18.79,"GPA33","glycoprotein A33"
"5068",100286979,0.00328,0.00121,0.3475,-3.2359713,-1.12,14.57,"ANAPC1P1","ANAPC1 pseudogene 1"
"5069",10699,0.00328,0.00122,0.6531,-3.2352649,-2.11,401.27,"CORIN","corin, serine peptidase"
"5070",284836,0.00329,0.00122,0.4622,3.2345249,1.49,27.27,"LINC00319","long intergenic non-protein coding RNA 319"
"5071",7052,0.0033,0.00122,0.4574,3.2340442,1.48,41987.45,"TGM2","transglutaminase 2"
"5072",112268027,0.0033,0.00122,0.3852,-3.2336796,-1.25,36.86,"LOC112268027","uncharacterized LOC112268027"
"5073",161931,0.00333,0.00124,0.5214,-3.2304744,-1.68,20.25,"ADAD2","adenosine deaminase domain containing 2"
"5074",102724660,0.00334,0.00124,0.3224,3.2302201,1.04,196.22,"HILPDA-AS1","HILPDA antisense RNA 1"
"5075",105376671,0.00336,0.00125,0.4588,-3.228189,-1.48,13.02,"LGR4-AS1","LGR4 antisense RNA 1"
"5076",83888,0.00336,0.00125,0.433,-3.2278589,-1.4,23.14,"FGFBP2","fibroblast growth factor binding protein 2"
"5077",10178,0.00338,0.00125,0.7167,-3.2264421,-2.31,31.08,"TENM1","teneurin transmembrane protein 1"
"5078",1803,0.00338,0.00126,0.7382,3.2260322,2.38,7103.31,"DPP4","dipeptidyl peptidase 4"
"5079",79968,0.00338,0.00126,0.3511,3.2258677,1.13,236.15,"WDR76","WD repeat domain 76"
"5080",142684,0.00339,0.00126,0.3555,-3.2250722,-1.15,104.93,"RAB40A","RAB40A, member RAS oncogene family"
"5081",54820,0.0034,0.00126,0.3755,-3.2244506,-1.21,3137.12,"NDE1","nudE neurodevelopment protein 1"
"5082",388121,0.0034,0.00127,0.5351,-3.2237418,-1.73,171.88,"TNFAIP8L3","TNF alpha induced protein 8 like 3"
"5083",7008,0.00341,0.00127,0.4072,-3.2230689,-1.31,984.51,"TEF","TEF transcription factor, PAR bZIP family member"
"5084",84915,0.00342,0.00127,0.4995,-3.2225714,-1.61,104.03,"FAM222A","family with sequence similarity 222 member A"
"5085",8549,0.00342,0.00127,0.6254,3.2221252,2.02,828.33,"LGR5","leucine rich repeat containing G protein-coupled receptor 5"
"5086",100506036,0.00343,0.00128,0.4116,3.2207173,1.33,14.54,"CNNM3-DT","CNNM3 divergent transcript"
"5087",4001,0.00345,0.00128,0.4473,3.2197245,1.44,1042.84,"LMNB1","lamin B1"
"5088",286151,0.00345,0.00128,0.5855,3.2194706,1.88,25.94,"FBXO43","F-box protein 43"
"5089",5063,0.00345,0.00129,0.391,3.2188791,1.26,793.88,"PAK3","p21 (RAC1) activated kinase 3"
"5090",101927579,0.00345,0.00129,0.3883,-3.2187681,-1.25,8.97,"DNM1P50","dynamin 1 pseudogene 50"
"5091",112267867,0.00346,0.00129,0.5985,3.2182,1.93,30.92,"LOC112267867",""
"5092",255119,0.00348,0.0013,0.7604,3.2165664,2.45,14.67,"CFAP299","cilia and flagella associated protein 299"
"5093",148811,0.00348,0.0013,0.3557,-3.216123,-1.14,23.12,"PM20D1","peptidase M20 domain containing 1"
"5094",4023,0.0035,0.00131,0.4229,-3.2145697,-1.36,660.91,"LPL","lipoprotein lipase"
"5095",4283,0.00353,0.00132,0.541,-3.2121855,-1.74,327.72,"CXCL9","C-X-C motif chemokine ligand 9"
"5096",721,0.00353,0.00132,0.552,-3.2120228,-1.77,22216.33,"C4B","complement C4B (Chido blood group)"
"5097",59272,0.00354,0.00132,0.4942,-3.2113969,-1.59,103.96,"ACE2","angiotensin converting enzyme 2"
"5098",6967,0.00356,0.00133,0.4785,-3.2093574,-1.54,68.54,"TRGC2","T cell receptor gamma constant 2"
"5099",595097,0.00356,0.00133,0.3413,3.2091897,1.1,10.47,"SNORD16","small nucleolar RNA, C/D box 16"
"5100",57101,0.00357,0.00133,0.3586,-3.2087028,-1.15,105.57,"ANO2","anoctamin 2"
"5101",60680,0.00357,0.00134,0.7048,-3.2082417,-2.26,53.96,"CELF5","CUGBP Elav-like family member 5"
"5102",105377937,0.00359,0.00134,0.3839,-3.2071347,-1.23,16.7,"LOC105377937","uncharacterized LOC105377937"
"5103",9573,0.00359,0.00134,0.4962,-3.2067648,-1.59,20.07,"GDF3","growth differentiation factor 3"
"5104",730013,0.00359,0.00134,0.5033,-3.2065816,-1.61,13.02,"ABCC6P2","ATP binding cassette subfamily C member 6 pseudogene 2"
"5105",11174,0.0036,0.00135,0.5094,3.2057053,1.63,674.95,"ADAMTS6","ADAM metallopeptidase with thrombospondin type 1 motif 6"
"5106",8771,0.00361,0.00135,0.4315,-3.2047453,-1.38,290.43,"TNFRSF6B","TNF receptor superfamily member 6b"
"5107",284467,0.00361,0.00135,0.6566,-3.2045242,-2.1,16.16,"TAFA3","TAFA chemokine like family member 3"
"5108",101929479,0.00361,0.00135,0.4018,3.2045546,1.29,276.65,"LOC101929479","golgin A2 pseudogene"
"5109",100507395,0.00362,0.00135,0.7085,3.2041451,2.27,12.9,"LOC100507395","uncharacterized LOC100507395"
"5110",105416157,0.00363,0.00136,0.4127,-3.2031357,-1.32,94.14,"NKILA","NF-kappaB interacting lncRNA"
"5111",10840,0.00364,0.00136,0.5687,3.2023187,1.82,175.64,"ALDH1L1","aldehyde dehydrogenase 1 family member L1"
"5112",107986909,0.00364,0.00136,0.4978,3.2020676,1.59,46.1,"LOC107986909","uncharacterized LOC107986909"
"5113",91319,0.00364,0.00137,0.5177,-3.2019445,-1.66,266.29,"DERL3","derlin 3"
"5114",58529,0.00366,0.00137,0.4912,-3.2004979,-1.57,35.86,"MYOZ1","myozenin 1"
"5115",255057,0.00367,0.00138,0.317,3.199151,1.01,133.7,"CBARP","CACN subunit beta associated regulatory protein"
"5116",22795,0.00367,0.00138,0.4811,-3.1990348,-1.54,3919.04,"NID2","nidogen 2"
"5117",3777,0.0037,0.00139,0.5278,-3.1968451,-1.69,549.49,"KCNK3","potassium two pore domain channel subfamily K member 3"
"5118",4320,0.00371,0.0014,0.4507,-3.1955921,-1.44,5003.99,"MMP11","matrix metallopeptidase 11"
"5119",55130,0.00372,0.0014,0.4246,3.1951526,1.36,116.49,"ODAD2","outer dynein arm docking complex subunit 2"
"5120",5864,0.00374,0.00141,0.3181,-3.1930491,-1.02,121.13,"RAB3A","RAB3A, member RAS oncogene family"
"5121",57211,0.00375,0.00141,0.3805,-3.1923612,-1.21,495.37,"ADGRG6","adhesion G protein-coupled receptor G6"
"5122",79927,0.00375,0.00141,0.3558,-3.1921699,-1.14,184.55,"FAM110D","family with sequence similarity 110 member D"
"5123",715,0.00375,0.00141,0.3439,-3.1920154,-1.1,67936.82,"C1R","complement C1r"
"5124",55321,0.00376,0.00142,0.4474,-3.1909443,-1.43,151.35,"TMEM74B","transmembrane protein 74B"
"5125",401106,0.00378,0.00143,0.3714,-3.1895003,-1.18,16.78,"ATP13A3-DT","ATP13A3 divergent transcript"
"5126",4815,0.0038,0.00143,0.3468,-3.1879116,-1.11,331.13,"NINJ2","ninjurin 2"
"5127",100131604,0.00382,0.00144,0.5299,-3.1865713,-1.69,25.06,"DPP4-DT","DPP4 divergent transcript"
"5128",100216479,0.00385,0.00145,0.6193,3.1839396,1.97,167.68,"FAR2P2","fatty acyl-CoA reductase 2 pseudogene 2"
"5129",375704,0.00385,0.00145,0.6146,3.1836155,1.96,44.73,"ENHO","energy homeostasis associated"
"5130",107985770,0.00386,0.00146,0.3487,-3.1831742,-1.11,119.75,"SMANTIS","SMARCA4 interacting SWI/SNF chromatin remodeling complex scaffold lncRNA"
"5131",147746,0.00389,0.00147,0.3692,-3.1810063,-1.17,12.86,"HIPK4","homeodomain interacting protein kinase 4"
"5132",1894,0.0039,0.00147,0.3573,3.179927,1.14,979.98,"ECT2","epithelial cell transforming 2"
"5133",5646,0.00391,0.00148,0.4339,3.1789962,1.38,13.24,"PRSS3","serine protease 3"
"5134",101928847,0.00391,0.00148,0.5837,-3.1788997,-1.86,30.84,"LOC101928847","uncharacterized LOC101928847"
"5135",23145,0.00395,0.00149,0.3497,3.176126,1.11,145.24,"SSPOP","SCO-spondin, pseudogene"
"5136",2257,0.00395,0.00149,0.4606,-3.1756761,-1.46,167.13,"FGF12","fibroblast growth factor 12"
"5137",149297,0.00399,0.00151,0.4215,-3.1728341,-1.34,217.82,"FAM78B","family with sequence similarity 78 member B"
"5138",105375022,0.00399,0.00151,0.3339,3.1720372,1.06,15.53,"LOC105375022","uncharacterized LOC105375022"
"5139",57595,0.00401,0.00152,0.3777,-3.1708957,-1.2,249.44,"PDZD4","PDZ domain containing 4"
"5140",8208,0.00402,0.00152,0.363,3.1699937,1.15,235.16,"CHAF1B","chromatin assembly factor 1 subunit B"
"5141",26051,0.00405,0.00154,0.3224,-3.1677245,-1.02,851.36,"PPP1R16B","protein phosphatase 1 regulatory subunit 16B"
"5142",11245,0.00407,0.00154,0.433,-3.1663503,-1.37,955.3,"GPR176","G protein-coupled receptor 176"
"5143",8744,0.00407,0.00155,0.566,-3.1657481,-1.79,21.54,"TNFSF9","TNF superfamily member 9"
"5144",100507747,0.00407,0.00155,0.5704,3.1656876,1.81,71.3,"C13orf46","chromosome 13 open reading frame 46"
"5145",221303,0.00408,0.00155,0.3363,3.164803,1.06,107.31,"FAM162B","family with sequence similarity 162 member B"
"5146",105375513,0.00411,0.00156,0.4135,3.1630199,1.31,23.4,"LOC105375513","replaced by ID 60412"
"5147",1191,0.00412,0.00157,0.5152,-3.1622941,-1.63,15397.09,"CLU","clusterin"
"5148",5596,0.00414,0.00158,0.7923,-3.1604941,-2.5,37.54,"MAPK4","mitogen-activated protein kinase 4"
"5149",105376504,0.00414,0.00158,0.4237,-3.1602139,-1.34,16.81,"LOC105376504",""
"5150",79370,0.00415,0.00158,0.4278,3.1596469,1.35,16.45,"BCL2L14","BCL2 like 14"
"5151",81793,0.00416,0.00158,0.4258,-3.1589016,-1.35,47.46,"TLR10","toll like receptor 10"
"5152",345274,0.00416,0.00158,0.6481,3.1586638,2.05,30.26,"SLC10A6","solute carrier family 10 member 6"
"5153",285954,0.00416,0.00159,0.8796,-3.1586435,-2.78,27.93,"INHBA-AS1","INHBA antisense RNA 1"
"5154",161394,0.00417,0.00159,0.3689,3.1576163,1.16,90.52,"SAMD15","sterile alpha motif domain containing 15"
"5155",102725509,0.00421,0.0016,0.3195,-3.1551927,-1.01,37.29,"LINC01232","long intergenic non-protein coding RNA 1232"
"5156",1303,0.00421,0.00161,0.5056,-3.1545529,-1.6,21445.04,"COL12A1","collagen type XII alpha 1 chain"
"5157",28638,0.00421,0.00161,0.5143,-3.1545747,-1.62,1233.4,"TRBC2","T cell receptor beta constant 2"
"5158",84530,0.00429,0.00164,0.8547,3.1493102,2.69,27.99,"SRRM4","serine/arginine repetitive matrix 4"
"5159",124935,0.00429,0.00164,0.324,-3.1493067,-1.02,2293.13,"SLC43A2","solute carrier family 43 member 2"
"5160",55283,0.00429,0.00164,0.459,3.1490639,1.45,277.22,"MCOLN3","mucolipin TRP cation channel 3"
"5161",387357,0.00429,0.00164,0.5622,-3.1489308,-1.77,162.29,"THEMIS","thymocyte selection associated"
"5162",29127,0.0043,0.00164,0.3629,3.1483283,1.14,905.36,"RACGAP1","Rac GTPase activating protein 1"
"5163",1066,0.0043,0.00164,0.5308,-3.1479402,-1.67,2187.1,"CES1","carboxylesterase 1"
"5164",222553,0.00432,0.00165,0.3752,3.146652,1.18,21.06,"SLC35F1","solute carrier family 35 member F1"
"5165",27330,0.00435,0.00166,0.3705,-3.1447577,-1.17,185.03,"RPS6KA6","ribosomal protein S6 kinase A6"
"5166",692203,0.00436,0.00167,0.4196,3.1439456,1.32,14.38,"SNORD88B","small nucleolar RNA, C/D box 88B"
"5167",100129722,0.00437,0.00167,0.4284,3.1428044,1.35,18.53,"STPG3-AS1","STPG3 antisense RNA 1"
"5168",8534,0.00439,0.00168,0.3407,-3.1413514,-1.07,637.59,"CHST1","carbohydrate sulfotransferase 1"
"5169",100533990,0.0044,0.00168,0.7174,-3.1410554,-2.25,189.53,"APOC4-APOC2","APOC4-APOC2 readthrough (NMD candidate)"
"5170",104,0.0044,0.00169,0.3394,-3.1404764,-1.07,1896.08,"ADARB1","adenosine deaminase RNA specific B1"
"5171",523,0.00442,0.00169,0.3864,3.1391571,1.21,5212.72,"ATP6V1A","ATPase H+ transporting V1 subunit A"
"5172",93986,0.00443,0.0017,0.648,-3.1381805,-2.03,104.51,"FOXP2","forkhead box P2"
"5173",117248,0.00444,0.0017,0.7042,-3.1374383,-2.21,2189.61,"GALNT15","polypeptide N-acetylgalactosaminyltransferase 15"
"5174",100506895,0.00446,0.00171,0.4031,-3.1360682,-1.26,13.95,"LUARIS","lncRNA upregulator of antiviral response interferon signaling"
"5175",100463486,0.00447,0.00172,0.5328,-3.1354875,-1.67,22.85,"MTRNR2L8","MT-RNR2 like 8 (pseudogene)"
"5176",100189383,0.0045,0.00173,0.3282,-3.1329906,-1.03,22.15,"TRD-GTC2-11","tRNA-Asp (anticodon GTC) 2-11"
"5177",101927182,0.00452,0.00174,0.6327,-3.1315771,-1.98,28.02,"LOC101927182","uncharacterized LOC101927182"
"5178",55619,0.00453,0.00174,0.3665,-3.1311344,-1.15,1802.52,"DOCK10","dedicator of cytokinesis 10"
"5179",344,0.00456,0.00175,0.7217,-3.1292466,-2.26,185.68,"APOC2","apolipoprotein C2"
"5180",151254,0.0046,0.00177,0.331,-3.1261907,-1.03,45.94,"C2CD6","C2 calcium dependent domain containing 6"
"5181",107983979,0.0046,0.00177,0.323,3.126062,1.01,74.68,"LOC107983979",""
"5182",127294,0.00462,0.00178,0.4935,-3.1245174,-1.54,34.61,"MYOM3","myomesin 3"
"5183",22806,0.00462,0.00178,0.3982,-3.1243993,-1.24,845.26,"IKZF3","IKAROS family zinc finger 3"
"5184",3872,0.00469,0.00181,0.7388,-3.1195558,-2.3,399.39,"KRT17","keratin 17"
